GC%_100bpWindowSize	FrequencyAcrossAssembly	SampleID	SequencingTechnology	RelativeDepth
41.0	515	M0016737_0	PacBio_DP_PBN	0.9540608928575993
42.0	753	M0016737_0	PacBio_DP_PBN	0.9625480332783729
43.0	976	M0016737_0	PacBio_DP_PBN	0.9610345270251837
44.0	1399	M0016737_0	PacBio_DP_PBN	0.9593119464645482
45.0	1888	M0016737_0	PacBio_DP_PBN	0.9717829910280523
46.0	2501	M0016737_0	PacBio_DP_PBN	0.9770037498624139
47.0	3447	M0016737_0	PacBio_DP_PBN	0.9837132616149085
48.0	4896	M0016737_0	PacBio_DP_PBN	0.9841356749802156
49.0	6847	M0016737_0	PacBio_DP_PBN	0.9868722340942457
50.0	9646	M0016737_0	PacBio_DP_PBN	0.990151476915183
51.0	13540	M0016737_0	PacBio_DP_PBN	0.9887637928378556
52.0	18903	M0016737_0	PacBio_DP_PBN	0.9870992969336425
53.0	26514	M0016737_0	PacBio_DP_PBN	0.9926642577843047
54.0	36702	M0016737_0	PacBio_DP_PBN	0.9991004029843101
55.0	50239	M0016737_0	PacBio_DP_PBN	0.9988441871791385
56.0	67650	M0016737_0	PacBio_DP_PBN	1.000882660049734
57.0	88174	M0016737_0	PacBio_DP_PBN	1.0012823014657029
58.0	115272	M0016737_0	PacBio_DP_PBN	1.000898761286148
59.0	148976	M0016737_0	PacBio_DP_PBN	1.000876434600447
60.0	185701	M0016737_0	PacBio_DP_PBN	1.0024196165068453
61.0	222471	M0016737_0	PacBio_DP_PBN	1.003653595753593
62.0	256069	M0016737_0	PacBio_DP_PBN	1.0058903634017697
63.0	288240	M0016737_0	PacBio_DP_PBN	1.0061302339028786
64.0	309865	M0016737_0	PacBio_DP_PBN	1.0065841329027863
65.0	321029	M0016737_0	PacBio_DP_PBN	1.0078625381940132
66.0	323948	M0016737_0	PacBio_DP_PBN	1.0074310199557865
67.0	312834	M0016737_0	PacBio_DP_PBN	1.0070117368407432
68.0	292917	M0016737_0	PacBio_DP_PBN	1.0080675990229309
69.0	264770	M0016737_0	PacBio_DP_PBN	1.0073553801843589
70.0	230427	M0016737_0	PacBio_DP_PBN	1.006814845592979
71.0	192163	M0016737_0	PacBio_DP_PBN	1.0060876647816637
72.0	152417	M0016737_0	PacBio_DP_PBN	1.0046418222577058
73.0	119718	M0016737_0	PacBio_DP_PBN	1.002535649880875
74.0	91547	M0016737_0	PacBio_DP_PBN	0.9986151322164816
75.0	68178	M0016737_0	PacBio_DP_PBN	0.9891454769517464
76.0	50316	M0016737_0	PacBio_DP_PBN	0.9765787590357136
77.0	37085	M0016737_0	PacBio_DP_PBN	0.9575826303200686
78.0	27393	M0016737_0	PacBio_DP_PBN	0.9271745437970378
79.0	20396	M0016737_0	PacBio_DP_PBN	0.8929804601155727
80.0	15786	M0016737_0	PacBio_DP_PBN	0.8549746459972506
81.0	13073	M0016737_0	PacBio_DP_PBN	0.813321078753034
82.0	10075	M0016737_0	PacBio_DP_PBN	0.791435222291709
83.0	8158	M0016737_0	PacBio_DP_PBN	0.7794765296648923
84.0	5786	M0016737_0	PacBio_DP_PBN	0.7572314538532883
85.0	4404	M0016737_0	PacBio_DP_PBN	0.743829424000472
86.0	3299	M0016737_0	PacBio_DP_PBN	0.7187142191004605
87.0	1876	M0016737_0	PacBio_DP_PBN	0.7571901063899992
88.0	1085	M0016737_0	PacBio_DP_PBN	0.7462866836796228
89.0	512	M0016737_0	PacBio_DP_PBN	0.698511980598731
90.0	212	M0016737_0	PacBio_DP_PBN	0.7298854397935083
91.0	68	M0016737_0	PacBio_DP_PBN	0.7290187622157804
35.0	29	M0017522_5	PacBio_DP_PBN	0.9283763305028431
36.0	76	M0017522_5	PacBio_DP_PBN	0.9678369105648575
37.0	95	M0017522_5	PacBio_DP_PBN	0.9317211439905522
38.0	126	M0017522_5	PacBio_DP_PBN	0.9361647104821393
39.0	174	M0017522_5	PacBio_DP_PBN	0.9493111941233963
40.0	318	M0017522_5	PacBio_DP_PBN	0.9648143093451055
41.0	509	M0017522_5	PacBio_DP_PBN	0.9669419219915117
42.0	757	M0017522_5	PacBio_DP_PBN	0.9565515819948797
43.0	987	M0017522_5	PacBio_DP_PBN	0.9490476094060569
44.0	1392	M0017522_5	PacBio_DP_PBN	0.9508483034793231
45.0	1856	M0017522_5	PacBio_DP_PBN	0.9517123381096104
46.0	2437	M0017522_5	PacBio_DP_PBN	0.9416203499155654
47.0	3410	M0017522_5	PacBio_DP_PBN	0.9463425816798089
48.0	4778	M0017522_5	PacBio_DP_PBN	0.9440472694703413
49.0	6745	M0017522_5	PacBio_DP_PBN	0.9487245834155804
50.0	9708	M0017522_5	PacBio_DP_PBN	0.9544513898274115
51.0	13617	M0017522_5	PacBio_DP_PBN	0.9584639896788594
52.0	19027	M0017522_5	PacBio_DP_PBN	0.9595565822472952
53.0	26537	M0017522_5	PacBio_DP_PBN	0.962464191702294
54.0	36534	M0017522_5	PacBio_DP_PBN	0.9679005305894295
55.0	50034	M0017522_5	PacBio_DP_PBN	0.9720897064594044
56.0	67252	M0017522_5	PacBio_DP_PBN	0.9751298519103153
57.0	87996	M0017522_5	PacBio_DP_PBN	0.9799034201062634
58.0	114892	M0017522_5	PacBio_DP_PBN	0.9818079184783073
59.0	148476	M0017522_5	PacBio_DP_PBN	0.9849916233955832
60.0	185203	M0017522_5	PacBio_DP_PBN	0.9888434822913333
61.0	221600	M0017522_5	PacBio_DP_PBN	0.992563975602497
62.0	255267	M0017522_5	PacBio_DP_PBN	0.996824699093832
63.0	287243	M0017522_5	PacBio_DP_PBN	0.9995924562313131
64.0	308940	M0017522_5	PacBio_DP_PBN	1.0026039097265094
65.0	319657	M0017522_5	PacBio_DP_PBN	1.0056215978008658
66.0	322226	M0017522_5	PacBio_DP_PBN	1.0082059812988786
67.0	311564	M0017522_5	PacBio_DP_PBN	1.010406048074648
68.0	292553	M0017522_5	PacBio_DP_PBN	1.0124309441546904
69.0	264311	M0017522_5	PacBio_DP_PBN	1.0128262267716215
70.0	229702	M0017522_5	PacBio_DP_PBN	1.0138768895278092
71.0	191723	M0017522_5	PacBio_DP_PBN	1.0149487214656736
72.0	152205	M0017522_5	PacBio_DP_PBN	1.0148220400358858
73.0	119645	M0017522_5	PacBio_DP_PBN	1.0146794083823327
74.0	91620	M0017522_5	PacBio_DP_PBN	1.0129100319505444
75.0	68160	M0017522_5	PacBio_DP_PBN	1.0090345800162241
76.0	50269	M0017522_5	PacBio_DP_PBN	1.0026761470115775
77.0	36835	M0017522_5	PacBio_DP_PBN	0.9933160702395107
78.0	27125	M0017522_5	PacBio_DP_PBN	0.9735338424844662
79.0	20240	M0017522_5	PacBio_DP_PBN	0.9516204587480848
80.0	15564	M0017522_5	PacBio_DP_PBN	0.9299665815225511
81.0	12683	M0017522_5	PacBio_DP_PBN	0.9071278215639744
82.0	9923	M0017522_5	PacBio_DP_PBN	0.8903043020524034
83.0	8189	M0017522_5	PacBio_DP_PBN	0.8766140643788685
84.0	5774	M0017522_5	PacBio_DP_PBN	0.8680905318715091
85.0	4210	M0017522_5	PacBio_DP_PBN	0.8711702465864812
86.0	2992	M0017522_5	PacBio_DP_PBN	0.8557093734982755
87.0	1798	M0017522_5	PacBio_DP_PBN	0.8733871787016205
88.0	1002	M0017522_5	PacBio_DP_PBN	0.8553528789849705
89.0	442	M0017522_5	PacBio_DP_PBN	0.821474626885841
90.0	181	M0017522_5	PacBio_DP_PBN	0.8665814396485625
91.0	67	M0017522_5	PacBio_DP_PBN	0.8881111309293033
35.0	29	01_R1134	PacBio_DP_PBN	1.006274165321165
36.0	76	01_R1134	PacBio_DP_PBN	1.0116636851223735
37.0	96	01_R1134	PacBio_DP_PBN	0.9828114030841699
38.0	131	01_R1134	PacBio_DP_PBN	0.9894631513221578
39.0	162	01_R1134	PacBio_DP_PBN	0.9379744781146243
40.0	309	01_R1134	PacBio_DP_PBN	0.9385557665880547
41.0	511	01_R1134	PacBio_DP_PBN	0.9381142878475357
42.0	773	01_R1134	PacBio_DP_PBN	0.9124540605015944
43.0	956	01_R1134	PacBio_DP_PBN	0.9078373961152046
44.0	1377	01_R1134	PacBio_DP_PBN	0.9193190692997161
45.0	1868	01_R1134	PacBio_DP_PBN	0.9338628876976719
46.0	2431	01_R1134	PacBio_DP_PBN	0.9380556391425106
47.0	3389	01_R1134	PacBio_DP_PBN	0.9422627035097293
48.0	4824	01_R1134	PacBio_DP_PBN	0.9407745072271334
49.0	6766	01_R1134	PacBio_DP_PBN	0.9566353506828756
50.0	9635	01_R1134	PacBio_DP_PBN	0.964686673619197
51.0	13502	01_R1134	PacBio_DP_PBN	0.9637674469478958
52.0	18767	01_R1134	PacBio_DP_PBN	0.9691571777681544
53.0	26337	01_R1134	PacBio_DP_PBN	0.9765290520215753
54.0	36229	01_R1134	PacBio_DP_PBN	0.9835717535249299
55.0	49719	01_R1134	PacBio_DP_PBN	0.9883207865881375
56.0	66933	01_R1134	PacBio_DP_PBN	0.9945172937206679
57.0	87609	01_R1134	PacBio_DP_PBN	0.9991285797231533
58.0	114491	01_R1134	PacBio_DP_PBN	1.0013507781381743
59.0	147992	01_R1134	PacBio_DP_PBN	1.0014687298498963
60.0	184442	01_R1134	PacBio_DP_PBN	1.0017364984558106
61.0	221026	01_R1134	PacBio_DP_PBN	1.0043751064381934
62.0	254865	01_R1134	PacBio_DP_PBN	1.004825224794977
63.0	286865	01_R1134	PacBio_DP_PBN	1.006212284604097
64.0	308693	01_R1134	PacBio_DP_PBN	1.0076487282871867
65.0	319660	01_R1134	PacBio_DP_PBN	1.0084361192093634
66.0	322684	01_R1134	PacBio_DP_PBN	1.0085049112120543
67.0	311633	01_R1134	PacBio_DP_PBN	1.0088106194428983
68.0	291842	01_R1134	PacBio_DP_PBN	1.0092627330320432
69.0	263719	01_R1134	PacBio_DP_PBN	1.008280423674813
70.0	229251	01_R1134	PacBio_DP_PBN	1.0078052851912713
71.0	191100	01_R1134	PacBio_DP_PBN	1.0077062320452428
72.0	151595	01_R1134	PacBio_DP_PBN	1.0069791340333307
73.0	119138	01_R1134	PacBio_DP_PBN	1.0034125334089785
74.0	90975	01_R1134	PacBio_DP_PBN	0.9973360078990778
75.0	67813	01_R1134	PacBio_DP_PBN	0.9879168649648772
76.0	49842	01_R1134	PacBio_DP_PBN	0.9741967918709865
77.0	36558	01_R1134	PacBio_DP_PBN	0.9572202587017898
78.0	27095	01_R1134	PacBio_DP_PBN	0.9278354685035516
79.0	19983	01_R1134	PacBio_DP_PBN	0.8976878167165298
80.0	15282	01_R1134	PacBio_DP_PBN	0.8637424786839574
81.0	12621	01_R1134	PacBio_DP_PBN	0.8287544761161377
82.0	9758	01_R1134	PacBio_DP_PBN	0.8082119985789841
83.0	7967	01_R1134	PacBio_DP_PBN	0.7860769699647132
84.0	5706	01_R1134	PacBio_DP_PBN	0.7568739916288723
85.0	4285	01_R1134	PacBio_DP_PBN	0.7531326183592214
86.0	3161	01_R1134	PacBio_DP_PBN	0.7517830009869437
87.0	1867	01_R1134	PacBio_DP_PBN	0.7748432519199875
88.0	1038	01_R1134	PacBio_DP_PBN	0.76455868406157
89.0	503	01_R1134	PacBio_DP_PBN	0.7637334100350941
90.0	202	01_R1134	PacBio_DP_PBN	0.755216786189994
91.0	71	01_R1134	PacBio_DP_PBN	0.8645232067039015
35.0	29	M0003941_3	PacBio_DP_PBN	0.8780721416715321
36.0	76	M0003941_3	PacBio_DP_PBN	0.9060601260018446
37.0	96	M0003941_3	PacBio_DP_PBN	0.9301539824639056
38.0	129	M0003941_3	PacBio_DP_PBN	0.9529899726654886
39.0	173	M0003941_3	PacBio_DP_PBN	0.9643378696491367
40.0	322	M0003941_3	PacBio_DP_PBN	0.9758811025343153
41.0	516	M0003941_3	PacBio_DP_PBN	0.977344296383506
42.0	769	M0003941_3	PacBio_DP_PBN	0.9945502664837197
43.0	959	M0003941_3	PacBio_DP_PBN	0.9953700852278153
44.0	1358	M0003941_3	PacBio_DP_PBN	0.9903708814567117
45.0	1853	M0003941_3	PacBio_DP_PBN	0.9972256581839412
46.0	2513	M0003941_3	PacBio_DP_PBN	0.9995091550948794
47.0	3500	M0003941_3	PacBio_DP_PBN	1.0051561673700486
48.0	4920	M0003941_3	PacBio_DP_PBN	0.998485870385924
49.0	6829	M0003941_3	PacBio_DP_PBN	0.9921825528309882
50.0	9738	M0003941_3	PacBio_DP_PBN	0.987826335164414
51.0	13694	M0003941_3	PacBio_DP_PBN	0.9918902690716039
52.0	19062	M0003941_3	PacBio_DP_PBN	0.9895786575773877
53.0	26649	M0003941_3	PacBio_DP_PBN	0.9919683186962533
54.0	36557	M0003941_3	PacBio_DP_PBN	0.9949015821103904
55.0	49886	M0003941_3	PacBio_DP_PBN	0.9943829430341958
56.0	67288	M0003941_3	PacBio_DP_PBN	0.9950757632766702
57.0	88184	M0003941_3	PacBio_DP_PBN	0.9958314024803553
58.0	114849	M0003941_3	PacBio_DP_PBN	0.9966276302247652
59.0	147995	M0003941_3	PacBio_DP_PBN	0.9980845522929316
60.0	184355	M0003941_3	PacBio_DP_PBN	0.999201986347423
61.0	221734	M0003941_3	PacBio_DP_PBN	0.9991824075762152
62.0	255669	M0003941_3	PacBio_DP_PBN	1.0005887418797028
63.0	287323	M0003941_3	PacBio_DP_PBN	1.0015086209318795
64.0	309586	M0003941_3	PacBio_DP_PBN	1.0034240803754595
65.0	320811	M0003941_3	PacBio_DP_PBN	1.0040579658938729
66.0	324026	M0003941_3	PacBio_DP_PBN	1.0055557502954098
67.0	313650	M0003941_3	PacBio_DP_PBN	1.0067959642337778
68.0	292617	M0003941_3	PacBio_DP_PBN	1.0086630924699196
69.0	264491	M0003941_3	PacBio_DP_PBN	1.0091163933654144
70.0	230275	M0003941_3	PacBio_DP_PBN	1.0091284977128308
71.0	191893	M0003941_3	PacBio_DP_PBN	1.0087349995652974
72.0	152218	M0003941_3	PacBio_DP_PBN	1.0078603969551407
73.0	119876	M0003941_3	PacBio_DP_PBN	1.006637163507297
74.0	91314	M0003941_3	PacBio_DP_PBN	1.0032876347048962
75.0	68199	M0003941_3	PacBio_DP_PBN	0.9945798310401076
76.0	49972	M0003941_3	PacBio_DP_PBN	0.9832241337171913
77.0	36637	M0003941_3	PacBio_DP_PBN	0.9679140691830371
78.0	27081	M0003941_3	PacBio_DP_PBN	0.9442035588176071
79.0	19867	M0003941_3	PacBio_DP_PBN	0.9118092243215608
80.0	15295	M0003941_3	PacBio_DP_PBN	0.88783535386391
81.0	12379	M0003941_3	PacBio_DP_PBN	0.8585201633800147
82.0	9577	M0003941_3	PacBio_DP_PBN	0.8483288896884483
83.0	7894	M0003941_3	PacBio_DP_PBN	0.8341384639145085
84.0	5633	M0003941_3	PacBio_DP_PBN	0.82366025481096
85.0	4170	M0003941_3	PacBio_DP_PBN	0.82002266610937
86.0	3096	M0003941_3	PacBio_DP_PBN	0.8040331959853124
87.0	1790	M0003941_3	PacBio_DP_PBN	0.8154680314884691
88.0	1031	M0003941_3	PacBio_DP_PBN	0.7943842579349352
89.0	457	M0003941_3	PacBio_DP_PBN	0.7349660930821352
90.0	200	M0003941_3	PacBio_DP_PBN	0.7482666736674577
91.0	70	M0003941_3	PacBio_DP_PBN	0.7565424099434053
35.0	29	02_R1179	PacBio_DP_PBN	0.9761400115347731
36.0	76	02_R1179	PacBio_DP_PBN	0.8969275660790397
37.0	95	02_R1179	PacBio_DP_PBN	0.9544369487818005
38.0	126	02_R1179	PacBio_DP_PBN	0.9985697790756929
39.0	177	02_R1179	PacBio_DP_PBN	1.0090883950955694
40.0	312	02_R1179	PacBio_DP_PBN	1.0282201382784135
41.0	506	02_R1179	PacBio_DP_PBN	1.008564590925923
42.0	767	02_R1179	PacBio_DP_PBN	0.9941223671080168
43.0	967	02_R1179	PacBio_DP_PBN	0.9948985473836898
44.0	1384	02_R1179	PacBio_DP_PBN	0.9842876815671224
45.0	1869	02_R1179	PacBio_DP_PBN	0.9863149295476001
46.0	2464	02_R1179	PacBio_DP_PBN	0.9882631293242937
47.0	3396	02_R1179	PacBio_DP_PBN	0.9964230062935444
48.0	4785	02_R1179	PacBio_DP_PBN	0.9955298025284691
49.0	6695	02_R1179	PacBio_DP_PBN	1.004876055109509
50.0	9495	02_R1179	PacBio_DP_PBN	1.0021390020196121
51.0	13389	02_R1179	PacBio_DP_PBN	1.0001674947951316
52.0	18675	02_R1179	PacBio_DP_PBN	0.993278319977672
53.0	26204	02_R1179	PacBio_DP_PBN	0.9977660537419533
54.0	36184	02_R1179	PacBio_DP_PBN	1.002766818384122
55.0	49751	02_R1179	PacBio_DP_PBN	1.001761478026301
56.0	66822	02_R1179	PacBio_DP_PBN	1.0041962735543195
57.0	87386	02_R1179	PacBio_DP_PBN	1.005888361139116
58.0	114335	02_R1179	PacBio_DP_PBN	1.0055667542769544
59.0	147585	02_R1179	PacBio_DP_PBN	1.0061034052521711
60.0	183765	02_R1179	PacBio_DP_PBN	1.0060077442333124
61.0	220204	02_R1179	PacBio_DP_PBN	1.006827791828105
62.0	253968	02_R1179	PacBio_DP_PBN	1.0083726864165126
63.0	285942	02_R1179	PacBio_DP_PBN	1.0092649926179373
64.0	307399	02_R1179	PacBio_DP_PBN	1.0083328516021333
65.0	318656	02_R1179	PacBio_DP_PBN	1.0085173981986517
66.0	321761	02_R1179	PacBio_DP_PBN	1.0078894249737727
67.0	310935	02_R1179	PacBio_DP_PBN	1.007443359962176
68.0	291350	02_R1179	PacBio_DP_PBN	1.0069336035835619
69.0	263076	02_R1179	PacBio_DP_PBN	1.0060024116657689
70.0	228701	02_R1179	PacBio_DP_PBN	1.004370443070005
71.0	190987	02_R1179	PacBio_DP_PBN	1.0025114115170537
72.0	151440	02_R1179	PacBio_DP_PBN	0.9997423579659168
73.0	118963	02_R1179	PacBio_DP_PBN	0.9932574564528853
74.0	90943	02_R1179	PacBio_DP_PBN	0.9880280670661256
75.0	67619	02_R1179	PacBio_DP_PBN	0.9778749665102937
76.0	49810	02_R1179	PacBio_DP_PBN	0.9614899055580485
77.0	36633	02_R1179	PacBio_DP_PBN	0.9401521409238452
78.0	26981	02_R1179	PacBio_DP_PBN	0.9132690748723475
79.0	19918	02_R1179	PacBio_DP_PBN	0.8824526105674563
80.0	15345	02_R1179	PacBio_DP_PBN	0.8457062255388792
81.0	12439	02_R1179	PacBio_DP_PBN	0.8091617782353995
82.0	9639	02_R1179	PacBio_DP_PBN	0.7845930338438439
83.0	7713	02_R1179	PacBio_DP_PBN	0.7742241261352265
84.0	5472	02_R1179	PacBio_DP_PBN	0.7590056460909526
85.0	3982	02_R1179	PacBio_DP_PBN	0.7521209540446689
86.0	2943	02_R1179	PacBio_DP_PBN	0.7340080621498764
87.0	1767	02_R1179	PacBio_DP_PBN	0.7530028189470047
88.0	1084	02_R1179	PacBio_DP_PBN	0.7282550211114863
89.0	514	02_R1179	PacBio_DP_PBN	0.6883797314957159
90.0	230	02_R1179	PacBio_DP_PBN	0.7047806062415017
91.0	87	02_R1179	PacBio_DP_PBN	0.6579523590238926
35.0	29	N1176	PacBio_DP_PBN	1.031946077428672
36.0	76	N1176	PacBio_DP_PBN	1.020399786147222
37.0	97	N1176	PacBio_DP_PBN	1.0405941993094054
38.0	139	N1176	PacBio_DP_PBN	1.0630389010509769
39.0	176	N1176	PacBio_DP_PBN	1.050919671454287
40.0	328	N1176	PacBio_DP_PBN	1.0312290196057543
41.0	549	N1176	PacBio_DP_PBN	1.0357969970940304
42.0	754	N1176	PacBio_DP_PBN	1.0422252746806389
43.0	999	N1176	PacBio_DP_PBN	1.0435028125496835
44.0	1355	N1176	PacBio_DP_PBN	1.045023599812501
45.0	1845	N1176	PacBio_DP_PBN	1.0496631183974479
46.0	2510	N1176	PacBio_DP_PBN	1.0478540037669881
47.0	3491	N1176	PacBio_DP_PBN	1.0382776368219366
48.0	4975	N1176	PacBio_DP_PBN	1.036261130731807
49.0	6844	N1176	PacBio_DP_PBN	1.0336168509053627
50.0	9707	N1176	PacBio_DP_PBN	1.029164711587794
51.0	13873	N1176	PacBio_DP_PBN	1.028250404099688
52.0	19353	N1176	PacBio_DP_PBN	1.0229165216451783
53.0	26739	N1176	PacBio_DP_PBN	1.0220825740555797
54.0	36693	N1176	PacBio_DP_PBN	1.0199485950481053
55.0	50455	N1176	PacBio_DP_PBN	1.0185028538905916
56.0	67551	N1176	PacBio_DP_PBN	1.016219831109468
57.0	89121	N1176	PacBio_DP_PBN	1.0144122791767398
58.0	115931	N1176	PacBio_DP_PBN	1.012785633632843
59.0	149339	N1176	PacBio_DP_PBN	1.0117372645007139
60.0	185727	N1176	PacBio_DP_PBN	1.0094876243024324
61.0	222241	N1176	PacBio_DP_PBN	1.0073928399703371
62.0	256141	N1176	PacBio_DP_PBN	1.0066459083446369
63.0	288305	N1176	PacBio_DP_PBN	1.0055089098684182
64.0	309945	N1176	PacBio_DP_PBN	1.0039462247745978
65.0	319918	N1176	PacBio_DP_PBN	1.002849108475879
66.0	322993	N1176	PacBio_DP_PBN	1.0017493698436912
67.0	313050	N1176	PacBio_DP_PBN	1.0009655807065412
68.0	292721	N1176	PacBio_DP_PBN	1.0000175072312647
69.0	264138	N1176	PacBio_DP_PBN	0.9985014850510343
70.0	229703	N1176	PacBio_DP_PBN	0.9977397825049298
71.0	191447	N1176	PacBio_DP_PBN	0.9958786653610143
72.0	152414	N1176	PacBio_DP_PBN	0.9939276563820041
73.0	119722	N1176	PacBio_DP_PBN	0.990674636749343
74.0	91357	N1176	PacBio_DP_PBN	0.9865655636861348
75.0	68194	N1176	PacBio_DP_PBN	0.9814353423472503
76.0	50256	N1176	PacBio_DP_PBN	0.9729057897591796
77.0	36824	N1176	PacBio_DP_PBN	0.9599140794371359
78.0	27162	N1176	PacBio_DP_PBN	0.9453044535037598
79.0	19997	N1176	PacBio_DP_PBN	0.9239798474570031
80.0	15309	N1176	PacBio_DP_PBN	0.9051220182171849
81.0	12433	N1176	PacBio_DP_PBN	0.8858382683523444
82.0	9627	N1176	PacBio_DP_PBN	0.8757229353189485
83.0	7859	N1176	PacBio_DP_PBN	0.8605513443210171
84.0	5610	N1176	PacBio_DP_PBN	0.8521317610418024
85.0	4109	N1176	PacBio_DP_PBN	0.8504837498826404
86.0	2778	N1176	PacBio_DP_PBN	0.83649287951118
87.0	1784	N1176	PacBio_DP_PBN	0.8594928783958313
88.0	965	N1176	PacBio_DP_PBN	0.8587324265566304
89.0	431	N1176	PacBio_DP_PBN	0.8395160626037518
90.0	187	N1176	PacBio_DP_PBN	0.8634440136844515
91.0	63	N1176	PacBio_DP_PBN	0.882310567360949
35.0	23	N0072	PacBio_DP_PBN	0.9581484330474063
36.0	62	N0072	PacBio_DP_PBN	0.9766984213204423
37.0	104	N0072	PacBio_DP_PBN	1.1293680216281266
38.0	129	N0072	PacBio_DP_PBN	1.1705682457422517
39.0	169	N0072	PacBio_DP_PBN	1.2019493735732187
40.0	311	N0072	PacBio_DP_PBN	1.2461175874436172
41.0	482	N0072	PacBio_DP_PBN	1.2026974748430759
42.0	739	N0072	PacBio_DP_PBN	1.237713910217163
43.0	1003	N0072	PacBio_DP_PBN	1.2593348575055976
44.0	1396	N0072	PacBio_DP_PBN	1.2809727702756173
45.0	1839	N0072	PacBio_DP_PBN	1.3180669877848916
46.0	2499	N0072	PacBio_DP_PBN	1.295084993329606
47.0	3507	N0072	PacBio_DP_PBN	1.2936658657914755
48.0	4868	N0072	PacBio_DP_PBN	1.2854151820169215
49.0	6855	N0072	PacBio_DP_PBN	1.261149201816588
50.0	9776	N0072	PacBio_DP_PBN	1.2386120261410687
51.0	13839	N0072	PacBio_DP_PBN	1.216869956158207
52.0	19183	N0072	PacBio_DP_PBN	1.1966786091471002
53.0	26659	N0072	PacBio_DP_PBN	1.181688024421557
54.0	36655	N0072	PacBio_DP_PBN	1.16479952871413
55.0	50320	N0072	PacBio_DP_PBN	1.1416870906918997
56.0	67697	N0072	PacBio_DP_PBN	1.1246673572392591
57.0	88712	N0072	PacBio_DP_PBN	1.1047480428549767
58.0	115420	N0072	PacBio_DP_PBN	1.0859628097181364
59.0	149106	N0072	PacBio_DP_PBN	1.0708135945886645
60.0	185984	N0072	PacBio_DP_PBN	1.0587861616855343
61.0	222238	N0072	PacBio_DP_PBN	1.044476154020783
62.0	255504	N0072	PacBio_DP_PBN	1.0325259393882271
63.0	287454	N0072	PacBio_DP_PBN	1.0211257170700174
64.0	309133	N0072	PacBio_DP_PBN	1.0098537697812857
65.0	319822	N0072	PacBio_DP_PBN	1.0009685820122376
66.0	321710	N0072	PacBio_DP_PBN	0.9912215793908054
67.0	311091	N0072	PacBio_DP_PBN	0.981921984892064
68.0	292299	N0072	PacBio_DP_PBN	0.9731497270169467
69.0	263663	N0072	PacBio_DP_PBN	0.9652951124870749
70.0	229080	N0072	PacBio_DP_PBN	0.957740654212275
71.0	191048	N0072	PacBio_DP_PBN	0.9495880664428966
72.0	152178	N0072	PacBio_DP_PBN	0.9415705261278356
73.0	119697	N0072	PacBio_DP_PBN	0.9322998051339588
74.0	91351	N0072	PacBio_DP_PBN	0.9214224414440796
75.0	68379	N0072	PacBio_DP_PBN	0.9063294066789853
76.0	50328	N0072	PacBio_DP_PBN	0.8926587032717066
77.0	37123	N0072	PacBio_DP_PBN	0.8706491312711566
78.0	27675	N0072	PacBio_DP_PBN	0.8482096143240166
79.0	20606	N0072	PacBio_DP_PBN	0.8165063865599944
80.0	15626	N0072	PacBio_DP_PBN	0.7836089941810905
81.0	12717	N0072	PacBio_DP_PBN	0.7507154260972413
82.0	9728	N0072	PacBio_DP_PBN	0.7323821197608901
83.0	8144	N0072	PacBio_DP_PBN	0.7127192427570773
84.0	5934	N0072	PacBio_DP_PBN	0.6965291648101883
85.0	4671	N0072	PacBio_DP_PBN	0.6885617793236699
86.0	3166	N0072	PacBio_DP_PBN	0.6770413157234779
87.0	1937	N0072	PacBio_DP_PBN	0.6884493208186779
88.0	1031	N0072	PacBio_DP_PBN	0.6705629028776208
89.0	480	N0072	PacBio_DP_PBN	0.6433616135592104
90.0	177	N0072	PacBio_DP_PBN	0.674658442991515
91.0	48	N0072	PacBio_DP_PBN	0.6707059618080007
35.0	28	N0153	PacBio_DP_PBN	1.1491087228922592
36.0	68	N0153	PacBio_DP_PBN	1.2111956843730678
37.0	102	N0153	PacBio_DP_PBN	1.4283631957046796
38.0	131	N0153	PacBio_DP_PBN	1.481277431334108
39.0	167	N0153	PacBio_DP_PBN	1.4274177451465697
40.0	305	N0153	PacBio_DP_PBN	1.4999453878108817
41.0	476	N0153	PacBio_DP_PBN	1.4213417552565135
42.0	750	N0153	PacBio_DP_PBN	1.504568633542496
43.0	978	N0153	PacBio_DP_PBN	1.5545989792017245
44.0	1358	N0153	PacBio_DP_PBN	1.5297438837198183
45.0	1832	N0153	PacBio_DP_PBN	1.5427801867031585
46.0	2457	N0153	PacBio_DP_PBN	1.5151907140142147
47.0	3496	N0153	PacBio_DP_PBN	1.4963593828760693
48.0	4876	N0153	PacBio_DP_PBN	1.4852362433443411
49.0	6832	N0153	PacBio_DP_PBN	1.4368147795016912
50.0	9709	N0153	PacBio_DP_PBN	1.3807272139770952
51.0	13654	N0153	PacBio_DP_PBN	1.3418070022505129
52.0	19094	N0153	PacBio_DP_PBN	1.3032928769897314
53.0	26563	N0153	PacBio_DP_PBN	1.2743531688805334
54.0	36422	N0153	PacBio_DP_PBN	1.23694847079463
55.0	50007	N0153	PacBio_DP_PBN	1.2027992666980751
56.0	67047	N0153	PacBio_DP_PBN	1.176023661712393
57.0	87919	N0153	PacBio_DP_PBN	1.1454233382886936
58.0	114328	N0153	PacBio_DP_PBN	1.1171919987713081
59.0	147852	N0153	PacBio_DP_PBN	1.096751282766134
